project,file,line,rule,verdict,reason,provenance,confidence
lua,ldo.c,644,MSC04-C,FP,Indirect recursion bounded by LUAI_MAXCCALLS,precision_audit,high
lua,ldo.c,650,INT14-C,FP,Intentional bit-field manipulation on L->nCcalls; Lua VM idiom,precision_audit,high
lua,ldo.c,651,EXP34-C,FP,ci from prepCallInfo always non-NULL (longjmps if CI list extension fails),precision_audit,high
lua,ldo.c,671,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,671,API00-C,FP,ci is required non-NULL call info; caller contract,precision_audit,high
lua,ldo.c,671,API00-C,FP,narg1 is a count parameter; no overflow concern,precision_audit,high
lua,ldo.c,671,API00-C,FP,delta is a small integer offset; no overflow concern,precision_audit,high
lua,ldo.c,671,MSC04-C,FP,Indirect recursion bounded by LUAI_MAXCCALLS,precision_audit,high
lua,ldo.c,671,MSC37-C,FP,All switch branches either return or fall to final return -1; no real fall-off,precision_audit,high
lua,ldo.c,717,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,717,API00-C,FP,nresults is a count parameter; no overflow concern,precision_audit,high
lua,ldo.c,717,MSC04-C,FP,Indirect recursion bounded by LUAI_MAXCCALLS,precision_audit,high
lua,ldo.c,717,MSC37-C,FP,All switch branches handled; C/Lua paths return; no real fall-off,precision_audit,high
lua,ldo.c,736,EXP34-C,FP,ci from prepCallInfo always non-NULL (longjmps if CI list extension fails),precision_audit,high
lua,ldo.c,759,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,759,DCL15-C,FP,l_sinline function used internally; DCL15 advisory FP,precision_audit,high
lua,ldo.c,759,DCL19-C,FP,ccall is internal helper; DCL19 advisory FP,precision_audit,high
lua,ldo.c,759,MSC04-C,FP,Indirect recursion bounded by LUAI_MAXCCALLS,precision_audit,high
lua,ldo.c,767,EXP34-C,FP,ci from luaD_precall may be NULL (C function path); code checks != NULL first,precision_audit,high
lua,ldo.c,777,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,777,MSC04-C,FP,Indirect recursion bounded by LUAI_MAXCCALLS,precision_audit,high
lua,ldo.c,785,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,785,MSC04-C,FP,Indirect recursion bounded by LUAI_MAXCCALLS,precision_audit,high
lua,ldo.c,886,DCL13-C,FP,Advisory const; function pointer type must match callback signature,precision_audit,high
lua,ldo.c,890,DCL30-C,FP,ci points into L->ci chain (heap-allocated CallInfo list); not a C local,precision_audit,high
lua,ldo.c,918,DCL13-C,FP,Advisory const; ud is a void* callback data pointer,precision_audit,high
lua,ldo.c,968,API00-C,FP,from is optional (NULL allowed; handled at line 980),precision_audit,high
lua,ldo.c,968,API00-C,FP,nresults is output pointer; NULL would crash but caller contract requires non-NULL,precision_audit,high
lua,ldo.c,968,API00-C,FP,nargs is a count parameter; validated by api_checkpop,precision_audit,high
lua,ldo.c,968,DCL15-C,FP,LUA_API public symbol declared in lua.h,precision_audit,high
lua,ldo.c,1003,API00-C,FP,L is required LUA_API parameter; caller contract,precision_audit,high
lua,ldo.c,1003,DCL15-C,FP,LUA_API public symbol declared in lua.h,precision_audit,high
lua,ldo.c,1008,API00-C,FP,L is required LUA_API parameter; caller contract,precision_audit,high
lua,ldo.c,1008,DCL15-C,FP,LUA_API public symbol declared in lua.h,precision_audit,high
lua,ldo.c,1051,DCL13-C,FP,Advisory const; ud is a void* callback data pointer,precision_audit,high
lua,ldo.c,1061,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,1061,MSC37-C,FP,luaD_closeprotected has infinite for loop that returns on LUA_OK; no fall-off,precision_audit,high
lua,ldo.c,1083,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,1083,API00-C,FP,u is required function parameter; caller contract,precision_audit,high
lua,ldo.c,1129,DCL13-C,FP,Advisory const; ud is a void* callback data pointer,precision_audit,high
lua,ldo.c,1137,MEM31-C,FP,anchor is GC-managed via Lua stack; deliberately not freed individually,precision_audit,high
lua,ldo.c,1154,EXP34-C,FP,cl from luaU_undump/luaY_parser either returns valid closure or longjmps,precision_audit,high
lua,ldo.c,1164,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,1164,API00-C,FP,anchor is required non-NULL Table pointer; caller contract,precision_audit,high
lua,ldo.c,1164,API00-C,FP,obj is required non-NULL GCObject pointer; caller contract,precision_audit,high
lua,ldo.c,1166,EXP30-C,FP,luaH_set args evaluate L->top.p-1 twice as rvalue reads; no unsequenced modification,precision_audit,high
lua,ldo.c,1173,API00-C,FP,L is required internal parameter; caller contract,precision_audit,high
lua,ldo.c,1173,API00-C,FP,z is required ZIO pointer; caller contract,precision_audit,high
lua,ldo.c,1173,API00-C,FP,name is required chunk name; caller contract,precision_audit,high
lua,ldo.c,1173,API00-C,FP,mode is optional (NULL handled: defaults to 'bt' in f_parser),precision_audit,high
lua,ldo.c,1173,DCL13-C,FP,Advisory const on ZIO pointer; function signature must match ZIO API,precision_audit,high
lua,ldblib.c,37,EXP20-C,FP,lua_checkstack used as bool guard is standard C idiom; result is int-as-bool,precision_audit,high
lua,ldblib.c,153,DCL00-C,FP,lua_State* cannot be const-qualified per the Lua API convention,precision_audit,high
lua,ldblib.c,154,EXP33-C,FP,arg initialized by getthread() out-param before this line,precision_audit,high
lua,ldblib.c,154,INT32-C,FP,arg is 0 or 1 from getthread(); adding 2 cannot overflow int,precision_audit,high
lua,ldblib.c,156,INT32-C,FP,"arg is 0 or 1; arg+2 ≤ 3, no overflow",precision_audit,high
lua,ldblib.c,157,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,159,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,163,EXP20-C,FP,lua_getstack int-as-bool is standard C idiom for this API,precision_audit,high
lua,ldblib.c,163,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,169,INT32-C,FP,"arg is 0 or 1; arg+2 ≤ 3, no overflow",precision_audit,high
lua,ldblib.c,171,EXP34-C,FP,options from luaL_optstring never returns NULL (has default value),precision_audit,high
lua,ldblib.c,173,STR30-C,FP,lua_setfield takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,174,STR30-C,FP,settabss takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,175,STR30-C,FP,settabsi takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,176,STR30-C,FP,settabsi takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,177,STR30-C,FP,settabss takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,180,STR30-C,FP,settabsi takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,182,STR30-C,FP,settabsi takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,183,STR30-C,FP,settabsi takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,184,STR30-C,FP,settabsb takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,187,STR30-C,FP,settabss takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,188,STR30-C,FP,settabss takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,191,STR30-C,FP,settabsi takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,192,STR30-C,FP,settabsi takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,195,STR30-C,FP,settabsb takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,196,STR30-C,FP,settabsi takes const char* key; string literal is safe,precision_audit,high
lua,ldblib.c,208,DCL00-C,FP,lua_State* cannot be const-qualified per the Lua API convention,precision_audit,high
lua,ldblib.c,209,EXP33-C,FP,arg initialized by getthread() out-param on line 208,precision_audit,high
lua,ldblib.c,209,INT32-C,FP,"arg is 0 or 1; arg+2 ≤ 3, no overflow",precision_audit,high
lua,ldblib.c,210,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,211,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,218,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,220,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,240,DCL00-C,FP,lua_State* cannot be const-qualified per Lua API convention,precision_audit,high
lua,ldblib.c,242,EXP33-C,FP,arg initialized by getthread() out-param on line 240,precision_audit,high
lua,ldblib.c,242,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,243,INT32-C,FP,"arg is 0 or 1; arg+2 ≤ 3, no overflow",precision_audit,high
lua,ldblib.c,245,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,246,INT32-C,FP,"arg is 0 or 1; arg+3 ≤ 4, no overflow",precision_audit,high
lua,ldblib.c,247,INT32-C,FP,"arg is 0 or 1; arg+3 ≤ 4, no overflow",precision_audit,high
lua,ldblib.c,297,DCL30-C,FP,"returns void* upvalue ID (heap address), not address of local variable",precision_audit,high
lua,ldblib.c,317,EXP33-C,FP,n1 initialized by checkupval() out-param call on line 313,precision_audit,high
lua,ldblib.c,317,EXP33-C,FP,n2 initialized by checkupval() out-param call on line 314,precision_audit,high
lua,ldblib.c,327,ARR02-C,FP,implicit-bounds array with full initializer; style advisory only,precision_audit,high
lua,ldblib.c,360,INT13-C,FP,bitwise AND on positive hook-mask flags; no signed-operand hazard,precision_audit,high
lua,ldblib.c,361,INT13-C,FP,bitwise AND on positive hook-mask flags; no signed-operand hazard,precision_audit,high
lua,ldblib.c,362,INT13-C,FP,bitwise AND on positive hook-mask flags; no signed-operand hazard,precision_audit,high
lua,ldblib.c,371,DCL00-C,FP,lua_State* cannot be const-qualified per Lua API convention,precision_audit,high
lua,ldblib.c,372,EXP33-C,FP,arg initialized by getthread() out-param on line 371,precision_audit,high
lua,ldblib.c,372,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,373,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,377,INT32-C,FP,"arg is 0 or 1; arg+2 ≤ 3, no overflow",precision_audit,high
lua,ldblib.c,378,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,379,INT32-C,FP,"arg is 0 or 1; arg+3 ≤ 4, no overflow",precision_audit,high
lua,ldblib.c,385,STR30-C,FP,lua_setfield takes const char* key; string literal safe,precision_audit,high
lua,ldblib.c,391,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,400,DCL00-C,FP,lua_State* cannot be const-qualified per Lua API convention,precision_audit,high
lua,ldblib.c,423,MSC37-C,FP,infinite for(;;) with return 0 inside; function cannot fall off end,precision_audit,high
lua,ldblib.c,427,FIO20-C,FP,debug REPL; buffer truncation advisory in trusted-only debug path,precision_audit,high
lua,ldblib.c,428,EXP33-C,FP,buffer is stack array; fgets writes to it before any read use,precision_audit,high
lua,ldblib.c,440,DCL00-C,FP,lua_State* cannot be const-qualified per Lua API convention,precision_audit,high
lua,ldblib.c,441,EXP33-C,FP,arg initialized by getthread() out-param on line 440,precision_audit,high
lua,ldblib.c,441,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,442,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,443,INT32-C,FP,"arg is 0 or 1; arg+1 ≤ 2, no overflow",precision_audit,high
lua,ldblib.c,445,INT32-C,FP,"arg is 0 or 1; arg+2 ≤ 3, no overflow",precision_audit,high
lua,ldblib.c,452,ARR02-C,FP,implicit-bounds array with full initializer; style advisory only,precision_audit,high
lua,ldblib.c,473,API00-C,FP,L guaranteed non-NULL by Lua module loader convention,precision_audit,high
lua,ldblib.c,473,DCL15-C,FP,LUAMOD_API requires external linkage; static breaks module ABI,precision_audit,high
lua,lopcodes.h,128,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,128,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,135,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,135,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,141,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,141,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,143,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,143,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,149,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,149,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,151,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,151,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,161,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,161,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,164,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,164,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,167,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,167,PRE02-C,FP,Macro used in statement or rhs context; outer parens not needed for safety,precision_audit,high
lua,lopcodes.h,167,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,171,PRE00-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,171,PRE02-C,FP,Macro used in statement or rhs context; outer parens not needed for safety,precision_audit,high
lua,lopcodes.h,171,PRE12-C,FP,Opcode macro params are always plain variables at call sites; no side effects,precision_audit,high
lua,lopcodes.h,425,DCL31-C,FP,LUAI_DDEC is a portability macro for extern array; not implicit-int,precision_audit,high
lua,lopcodes.h,427,PRE01-C,FP,Param 'm' used in array-index context; no operator precedence hazard,precision_audit,high
lua,lopcodes.h,428,PRE01-C,FP,Param 'm' used in array-index context; no operator precedence hazard,precision_audit,high
lua,lopcodes.h,429,PRE01-C,FP,Param 'm' used in array-index context; no operator precedence hazard,precision_audit,high
lua,lopcodes.h,430,PRE01-C,FP,Param 'm' used in array-index context; no operator precedence hazard,precision_audit,high
